title,company,due,link,loc,requirements
플랫폼 CX 매니저 신입,(주)지니수,~ 02/07(토)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52783799&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,서울강남구,신입 고졸↑ 정규직
서비스 기획 경력 채용,(주)케어메디,~ 02/13(금)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52830910&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,서울영등포구,경력 3~8년 고졸↑ 정규직
전력그룹사 정보시스템 일상운영 및 유지보수,(주)비전파트너스,상시채용입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52885133&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,전남나주시,경력1년↑ 초대졸↑ 파견직
Back-end 개발 경력 채용,(주)휴런,~ 02/10(화)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52782064&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,서울영등포구,경력 5~20년 학력무관 정규직
AI 연구자 경력 채용,(주)휴런,~ 02/10(화)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52782053&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,서울영등포구,경력 3~20년 대졸↑ 정규직
Backend Engineer (Go),(주)센트비,~ 02/20(금)점핏에서 지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52899264&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,서울영등포구,경력 2~7년 학력무관 정규직
"브랜드, 콘텐츠 마케터",(주)유리프트,~ 02/03(화)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52722661&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,서울강남구,경력 1~3년 대졸↑ 정규직
기술개발 총괄 및 리딩(15-20년),(주)와따에이아이,~ 02/07(토)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52779984&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,경기성남시 분당구,경력 15~20년 초대졸↑ 정규직
SW개발 팀원 (3~10년),(주)위드포인츠,~ 02/12(목)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52813354&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,세종특별자치시,경력 3~10년 대졸↑ 정규직
블록체인 메인넷 책임/선임연구원,(주)젝토,~ 02/26(목)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52932275&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,서울광진구,경력 3~10년 학력무관 정규직
코덱 소프트웨어 엔지니어 (경력),블루닷(주),~ 02/26(목)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52934275&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,서울강남구,경력 3~12년 대졸↑ 정규직
[네컷사진 국내 콘텐츠 기업] 데이터팀 QA 책임자 모집,원스탭에이치알(주),내일마감입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52818713&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,서울강남구,경력10년↑ 대졸↑ 정규직
SWE Project Manager,(주)쓰리아이,~ 02/11(수)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52806006&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,서울강남구,경력5년↑ 대졸↑ 정규직·계약직
IT사업본부 웹개발/운영 경력,(주)한국디지털거래소,~ 02/14(토)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52837102&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,서울강남구,경력 3~10년 학력무관 정규직
백엔드 엔지니어 [Riido],(주)스위그,~ 02/17(화)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52847211&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,경기성남시,경력 1~5년 고졸↑ 정규직
모바일 캐주얼 게임 UA마케터(경력),(주)알로하팩토리,~ 02/22(일)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52899888&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,서울강남구,경력 3~7년 고졸↑ 정규직
[세컨드다이브] 총무 담당자 모집 (3년 이상),(주)세컨드다이브,~ 01/31(토)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52569388&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,경기성남시 분당구,경력3년↑ 학력무관 정규직
[코스닥상장사]의료기기앱/펌웨어/품질관리 모집(경력),(주)로킷헬스케어,채용시입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52602703&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,서울금천구,경력3년↑ 대졸↑ 정규직
[PG사] IT개발본부 (개발팀) 경력자 채용,(주)아이엘케이코리아,~ 02/28(토)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52698841&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,서울강남구,경력 4~10년 학력무관 정규직
[부산/경력 2년 이상] 코어팀 - AI엔지니어(풀스택 개발),트리노드 주식회사,~ 03/07(토)홈페이지 지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52737805&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,부산해운대구,경력2년↑ 학력무관 정규직
[여기에] 산업포털 서비스 웹 퍼블리셔 경력직 채용 (3년 이상),(주)한국종합기술,~ 02/07(토)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52766318&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,서울금천구,경력3년↑ 학력무관 정규직
To21Comms 2026년 상반기 개발 경력직 모집,(주)티오이십일콤즈,~ 02/07(토)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52770876&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,서울구로구,경력5년↑ 초대졸↑ 정규직
SDK & AOS Engineer 모집,(주)알체라,~ 02/07(토)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52773090&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,서울강남구,경력2년↑ 학력무관 정규직
QA Engineer (경력 6~10년↓),(주)페이타랩,~ 02/11(수)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52811666&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,서울강남구,경력 6~10년 학력무관 정규직
QA Engineer (경력 11년↑),(주)페이타랩,~ 02/11(수)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52811680&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,서울강남구,경력 11~20년 학력무관 정규직
[SpaceLAB]광학·위성 AIT 자동화 시스템 개발 엔지니어(대전),텔레픽스(주),채용시홈페이지 지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52857011&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,대전유성구,경력무관 대졸↑ 정규직·계약직
엑사아이엔티(주) DB부문 채용(세종(신입)),엑사아이엔티(주),~ 02/20(금)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52882704&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,세종특별자치시,경력무관 학력무관 정규직·계약직
전기차 충전기(SW) 신뢰성 평가 담당 (5~12년차),에스케이시그넷(주),채용시입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52888686&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,경기부천시 원미구,경력 5~12년 학력무관 정규직
[수자원/방재 엔지니어링] 토목 엔지니어 채용,하존이앤씨(주),~ 02/28(토)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52873383&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,경기안양시 동안구,"경력무관 대졸↑ 정규직 4,500 만원"
엑사아이엔티(주) 시스템운영 부문 채용(세종),엑사아이엔티(주),~ 02/21(토)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52894984&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,세종특별자치시,경력5년↑ 대졸↑ 정규직·계약직
엑사아이엔티(주) DB부문 채용(세종(경력)),엑사아이엔티(주),~ 02/21(토)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52894993&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,세종특별자치시,경력10년↑ 학력무관 정규직·계약직
엑사아이엔티(주) 시스템운영 부문 채용(분당),엑사아이엔티(주),~ 02/21(토)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52894978&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,경기성남시 분당구,경력5년↑ 대졸↑ 정규직·계약직
[2026년 상반기]  임베디드 H/W 개발 경력 (대리~과장),(주)테라시스,~ 03/24(화)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52905830&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,경기의왕시,경력5년↑ 초대졸↑ 정규직
엑사아이엔티(주) 네트워크 운영 신입 모집,엑사아이엔티(주),~ 02/21(토)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52894969&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,경기성남시 분당구,신입 대졸↑ 정규직·계약직
웹 개발부문 경력직 채용,(주)엘케이아이씨티,~ 01/31(토)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52460338&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,경기과천시,경력 2~7년 초대졸↑ 정규직
[시리즈A/문토] 앱 마케터 (신입·경력/역삼역),(주)문토,~ 02/02(월)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52563640&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,서울강남구,신입·경력 대졸↑ 정규직
종합광고대행사 웹 에이전시 사업 부문 웹 디자이너 경력직 채용,(주)미담기획,~ 02/16(월)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52605632&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,서울구로구,경력5년↑ 초대졸↑ 정규직·계약직
전장품 연구원 모집,(주)레보텍,~ 02/03(화)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52491625&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,경기용인시 처인구,신입·경력 대졸↑ 정규직
관공서 전산시스템 유지운영 업무 담당자 채용,(주)채움씨앤아이,~ 01/31(토)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52603064&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,경기수원시 영통구,경력1년↑ 초대졸↑ 계약직
[시리즈A투자유치/문토] CX 커뮤니티 매니저 (역삼역 도보2분),(주)문토,~ 02/02(월)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52673518&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,서울강남구,신입·경력 대졸↑ 정규직
AI사업 SaaS 구독형 교육플랫폼 PM&기획 경력,(주)클라비,~ 01/31(토)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52705537&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,서울송파구,경력 5~15년 대졸↑ 정규직
AI사업 PM&PMO 경력자,(주)클라비,~ 01/31(토)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52705533&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,서울송파구,경력 5~15년 대졸↑ 정규직
[시리즈A투자유치/문토] 마케팅 인턴 (정규직 전환형),(주)문토,~ 02/02(월)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52722574&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,서울강남구,신입·경력 대졸↑ 인턴직
QA Engineer,(주)콜로세움코퍼레이션,~ 02/03(화)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52727184&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,서울강남구,경력 1~10년 고졸↑ 정규직
[ 판교-스마티 ] 펌웨어 개발 경력 모집,(주)스마티,채용시입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52737203&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,경기성남시 분당구,경력3년↑ 초대졸↑ 정규직
(주)나도기브 IT개발·데이터 경력직 모집,(주)나도기브,~ 01/30(금)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52742819&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,서울송파구,경력4년↑ 대졸↑ 정규직
[서울 전지역] 약국 내 영양제 상담 판매/건강코디네이터 채용,(주)좋은비타민,~ 02/11(수)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52798982&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,서울서초구,"경력무관 고졸↑ 정규직 2,700 만원"
스마트팜(농업) 관련 솔루션 개발[경력],(주)디케이에코팜,~ 02/12(목)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52813967&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,서울송파구,경력 3~20년 초대졸↑ 정규직
[부산] 약국내 영양제 상담판매/건강코디네이터채용,(주)좋은비타민,~ 02/14(토)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52831120&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,부산북구,"경력무관 고졸↑ 정규직 2,600 만원"
[정규직] 2026년 정규직 채용 공고 ( java개발 / 대리~과장급),(주)씨엔씨네트웍스,채용시입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52844503&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,서울금천구,경력 3~8년 대졸↑ 정규직
(주)로민 QA 엔지니어 (인턴),(주)로민,~ 02/22(일)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52836028&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=43342a04-1db4-4364-9f86-b4b9dbf41b84,서울서초구,경력무관 대졸↑ 계약직
[시리즈A투자유치/문토] 개발팀장 (역삼역 도보 2분),(주)문토,~ 02/02(월)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52856510&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=ec3d3b34-4a4d-4b17-908d-c529002c5b29,서울강남구,경력7년↑ 대졸↑ 정규직·계약직
[경력] PHP-챗봇/콜봇 개발 프리랜서 모집 : 마포,(주)넥스트코드,상시채용입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52888854&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=ec3d3b34-4a4d-4b17-908d-c529002c5b29,서울마포구,경력5년↑ 학력무관 프리랜서
[WMS 대안학교] IT·AI 프로젝트 코칭 선행님..,(주)디랩,~ 02/20(금)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52883131&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=ec3d3b34-4a4d-4b17-908d-c529002c5b29,경기성남시 분당구,경력무관 대졸↑ 정규직
AI 인공지능 전문기업 서비스기획 전문가,라이트비전(주),~ 02/09(월)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52926559&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=ec3d3b34-4a4d-4b17-908d-c529002c5b29,서울성동구,경력 3~10년 대졸↑ 정규직
웹 개발(WEB) 경력직 모집,(주)아이티엔제이,채용시입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52593730&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=ec3d3b34-4a4d-4b17-908d-c529002c5b29,울산남구,경력5년↑ 학력무관 정규직
[경력 정규직] BI 전략기획 및 AI 서비스 설계 컨설턴트,세일링스톤(주),~ 02/13(금)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52567721&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=ec3d3b34-4a4d-4b17-908d-c529002c5b29,서울강서구,경력2년↑ 초대졸↑ 정규직
[경력 계약직] BI 컨설턴트 - Tableau(태블로) / DB / SQL,세일링스톤(주),~ 02/13(금)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52568133&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=ec3d3b34-4a4d-4b17-908d-c529002c5b29,서울강서구,경력2년↑ 초대졸↑ 기간제·계약직
AI 솔루션 사업부 비전 검사 장비 설계 부문 신입 사원 모집,(주)씨에이이테크놀러지,채용시입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52567642&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=ec3d3b34-4a4d-4b17-908d-c529002c5b29,서울강서구,경력무관 초대졸↑ 정규직
[경력] 웹/모바일 솔루션 개발 및 운영,(주)디더블유아이,내일마감입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52684585&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=ec3d3b34-4a4d-4b17-908d-c529002c5b29,서울영등포구,신입·경력 초대졸↑ 정규직·계약직
[스포츠게임] (주)선시안 기획/마케팅 직군 채용,(주)선시안,~ 03/03(화)홈페이지 지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52712739&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=ec3d3b34-4a4d-4b17-908d-c529002c5b29,서울금천구,경력무관 학력무관 정규직
(주)서울원격평생교육원 학점은행제 웹 디자이너 채용,(주)서울원격평생교육원,~ 02/06(금)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52757272&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=ec3d3b34-4a4d-4b17-908d-c529002c5b29,서울금천구,경력2년↑ 초대졸↑ 정규직
쇼핑몰 웹디자인 및 온라인MD 채용 공고,(주)제이투,~ 02/08(일)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52776693&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=ec3d3b34-4a4d-4b17-908d-c529002c5b29,부산동래구,경력무관 학력무관 정규직
코멘토 기업교육 프로젝트 매니저 (인턴/계약직),(주)코멘토,~ 01/30(금)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52813498&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=ec3d3b34-4a4d-4b17-908d-c529002c5b29,서울중구,경력무관 학력무관 계약직
"(경력) 응용프로그램개발(Java, C#등) 정규직 및 프리랜서 채용",(주)아이티어솔루션,~ 02/14(토)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52837312&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=ec3d3b34-4a4d-4b17-908d-c529002c5b29,서울강남구,경력 5~15년 초대졸↑ 정규직·프리랜서
코멘토 사업개발 매니저(신입/경력),(주)코멘토,~ 01/30(금)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52859160&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=ec3d3b34-4a4d-4b17-908d-c529002c5b29,서울중구,경력무관 학력무관 정규직
웹 서비스 기획 (경력직) 모집 채용,(주)제이투,~ 02/18(수)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52863716&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=ec3d3b34-4a4d-4b17-908d-c529002c5b29,부산동래구,경력 학력무관 정규직
[자동제어] 자동화설비 PC S/W 개발 및 셋업 엔지니어 모집,(주)제이이노텍,~ 03/22(일)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52881717&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=ec3d3b34-4a4d-4b17-908d-c529002c5b29,충남천안시 서북구,경력무관 초대졸↑ 정규직·프리랜서
AI 영상 시스템 QA 엔지니어 채용,(주)엔티에스,~ 02/28(토)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52888277&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=ec3d3b34-4a4d-4b17-908d-c529002c5b29,경기수원시 장안구,신입 대졸↑ 정규직
[ 인증재단 - 서울 ]  전산팀 ( 팀원 )  채용공고,(주)글로벌에이치알코리아,~ 02/23(월)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52913764&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=ec3d3b34-4a4d-4b17-908d-c529002c5b29,서울송파구,경력 3~6년 대졸↑ 정규직
"MES 응용프로그램개발(Java, C#등) 프리랜서 채용",(주)아이티어솔루션,~ 03/27(금)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52923642&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=ec3d3b34-4a4d-4b17-908d-c529002c5b29,서울강남구,경력 5~15년 초대졸↑ 프리랜서
판교지사) 자율 근무-스마트팩토리 - IT 엔지니어,(주)위드이노베이션,~ 01/31(토)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52459879&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=ec3d3b34-4a4d-4b17-908d-c529002c5b29,경기성남시 분당구,경력1년↑ 초대졸↑ 정규직
[성형·시술 플랫폼] 퍼포먼스 마케터 모집,(주)우리의이야기,채용시입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52462549&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=ec3d3b34-4a4d-4b17-908d-c529002c5b29,서울강남구,"경력2년↑ 학력무관 정규직 6,000 만원"
㈜코너 재무담당 채용 - 회계·세무·재무 분야,(주)코너,~ 02/17(화)입사지원,/zf_user/jobs/relay/view?view_type=search&rec_idx=52615059&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=ec3d3b34-4a4d-4b17-908d-c529002c5b29,서울용산구,경력 3~8년 초대졸↑ 정규직
