title,company,due,link,loc,requirements
[ESTsecurity] 보안S/W 기술지원 (경력),㈜이스트시큐리티,상시채용,https://www.jobkorea.co.kr/Recruit/GI_Read/48308227?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4456&sc=630,서울 서초구,경력5년↑
[와이즈와이어즈] 소프트웨어테스트엔지니어(SQA) 신입/경력직 채용,와이즈와이어즈㈜,02/02(월) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48437342?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4457&sc=630,서울 성동구,신입·경력1년↑
2026년 상반기 연구원 채용,㈜엔바이어스,03/14(토) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48405989?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4458&sc=630,서울 성동구,신입·경력4년↑
AI 전문강사를 구인합니다.,㈜스마트콘텐츠연구소,02/07(토) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48371541?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4459&sc=630,서울 금천구,경력무관
인터페이스플랫폼개발실-EIMS개발팀 연구원 모집,㈜티맥스소프트,03/13(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48397223?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4460&sc=630,경기 성남시,신입·경력3년↑
"[하이미디어종로] IT 강사 공개채용(풀스택, 백엔드, 프론트엔드, 빅데이터",하이미디어컴퓨터학원,03/09(월) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48374850?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4461&sc=630,서울 종로구,경력무관
전기기사/전기제어/전기설계 정규직 모집합니다,㈜에스엔테크,02/20(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48458069?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4462&sc=630,전남 광양시,경력무관
연구소 RF회로설계 담당자 모집,㈜센서뷰,02/22(일) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48415112?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4463&sc=630,경기 화성시,경력3년↑
온프레미스 AI 플랫폼 개발 연구소 슈퍼스타를 모십니다,두네모㈜,02/10(화) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48388513?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4464&sc=630,서울 강동구,경력3년↑
AI 엔지니어 7년  이상,한국딥러닝㈜,01/30(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48290689?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4465&sc=630,서울 서초구,경력7년↑
NLP/AI Engineer 멤버를 찾아요,㈜바이오리서치에이아이,상시채용,https://www.jobkorea.co.kr/Recruit/GI_Read/48365876?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4466&sc=630,서울 강남구,경력무관
[vtw] 클라우드 전환 컨설팅 프로젝트 PM 채용,㈜브이티더블유,02/19(목) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48444914?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4467&sc=630,서울 용산구,경력10년↑
[투아이시스(주)] H/W 시스템설계 경력직 채용,투아이시스㈜,02/02(월) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48335490?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4468&sc=630,경기 군포시,경력4년↑
국가정보자원관리원(대구센터) 정보시스템 운영자 모집,대신정보통신㈜,상시채용,https://www.jobkorea.co.kr/Recruit/GI_Read/48267684?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4469&sc=630,대구 동구,경력무관
펌웨어 팀장 (FW Lead),스카이랩스,상시채용,https://www.jobkorea.co.kr/Recruit/GI_Read/48472407?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4470&sc=630,경기 성남시,경력7년↑
AI 기획/개발/업무자동화,㈜아이서포트,01/31(토) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48439920?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4471&sc=630,서울 영등포구,신입
우리산업(주) 용인연구소 S/W 담당자 채용,우리산업㈜,02/17(화) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48265393?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4472&sc=630,경기 용인시,경력2년↑
비아트론 장비제어 소프트웨어 개발 채용,㈜비아트론,02/18(수) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48441146?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4473&sc=630,경기 수원시,신입·경력2년↑
[여의도/주5일] 한국평가데이터 그룹웨어 운영 및 관리(경력직) 채용,㈜신한서브,01/30(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48469410?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4474&sc=630,서울 영등포구,경력3년↑
[시청역] 프랑스 명품 브랜드 `C`사 IT Coordinator(영어가능자),㈜맨파워코리아,02/26(목) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48495705?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4475&sc=630,서울 중구,신입·경력
시큐어링크 보안솔루션 기술지원팀원 채용 (사원-과장),㈜시큐어링크,02/09(월) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48214561?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4476&sc=630,서울 구로구,경력무관
Project Manager,메가존클라우드㈜,상시채용,https://www.jobkorea.co.kr/Recruit/GI_Read/48490963?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4477&sc=630,경기 과천시,경력12년↑
유경제어(주) 개발본부 직원 채용,유경제어㈜ 본사,02/12(목) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48404583?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4478&sc=630,서울 금천구,경력무관
연구소 Software 경력직 채용,에이엘로봇,02/08(일) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48382107?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4479&sc=630,경기 부천시,경력3년↑
(주)블루타일랩 Vision Software Engineer (전문연구요원),㈜블루타일랩,03/16(월) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48417545?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4480&sc=630,인천 연수구,경력무관
[ UIUX웹퍼블리셔양성과정 국기강사 모집중 ],㈜에스씨에이아카데미혜화,03/23(월) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48464010?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4481&sc=630,서울 종로구,경력
[로봇/AI] Visual SLAM Engineer _ 세코어로보틱스,㈜세코어로보틱스,02/20(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48273424?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4482&sc=630,서울 구로구,경력3년↑
SI개발 직원모집(정규직),㈜브릭,02/26(목) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48492106?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4483&sc=630,서울 영등포구,경력3년↑
연구소 하드웨어 및 펌웨어 설계 경력 채용합니다.,㈜퓨처테크,02/22(일) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48469479?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4484&sc=630,충남 아산시,경력
연구소 하드웨어 및 펌웨어 설계 경력 채용,㈜퓨처테크,02/15(일) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48425572?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4485&sc=630,충남 아산시,경력
[마비노기 모바일] 콘텐츠 기획자,데브캣,상시채용,https://www.jobkorea.co.kr/Recruit/GI_Read/48417910?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4486&sc=630,서울 강남구,경력무관
서비스로봇 승인 / 기술지원 경력 모집,㈜레전드 글로벌(Legend Global),03/25(수) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48477335?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4487&sc=630,경기 수원시,경력3년↑
(주)세스코 IoT 플랫폼 개발 및 기획(PM) 담당자 채용,㈜세스코,02/03(화) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48445306?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4488&sc=630,서울 강동구,경력5년↑
2026년 컴퓨터 유지보수 모집,㈜한누리시스템,02/01(일) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48482597?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4489&sc=630,경남 김해시,경력무관
[마비노기 모바일] 시나리오 라이터,데브캣,03/10(화) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48381060?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4490&sc=630,서울 강남구,경력
DevOps 엔지니어 (3년 이상),㈜프레임아웃,02/12(목) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48404996?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4491&sc=630,서울 강남구,경력3년↑
SI 프로젝트 PM 모집(공공),㈜온빛소프트,02/22(일) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48474993?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4492&sc=630,서울 용산구,경력3년↑
[Gray] 게임 기획자 (경력 5년 이상),"㈜미스틸게임즈(Mistil Games Co.,Ltd.)",상시채용,https://www.jobkorea.co.kr/Recruit/GI_Read/48443698?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4493&sc=630,경기 안양시,경력5년↑
차세대 디지털 경영정보시스템 구축 사업 (공통/백엔드 개발부문),선유기술㈜,02/20(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48272930?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4494&sc=630,대전 유성구,경력5년↑
[지금융코리아] 개인정보 보호 책임자 채용,㈜지금융코리아,02/21(토) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48462701?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4495&sc=630,서울 영등포구,경력2년↑
"[HFR] DAS 또는 RU 시스템 설계, 개발 엔지니어 경력 모집",㈜에치에프알,02/07(토) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48375576?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4496&sc=630,경기 성남시,경력10년↑
AI  엔지니어,㈜알라딘커뮤니케이션,02/04(수) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48348264?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4497&sc=630,서울 중구,경력3년↑
[하나은행팀/웹케시/을지로] 하나은행 통합 CMS(은행 프로그램) 컨설턴트,㈜피엔에이링크,02/22(일) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48470788?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4498&sc=630,서울 중구 외 5,신입·경력
[하나은행팀/웹케시]하나은행 통합 CMS(은행 프로그램) 컨설턴트 채용 안내,㈜피엔에이링크,02/15(일) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48425309?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4499&sc=630,서울 중구 외 5,신입·경력
나 혼자만 레벨업 UI 디자인 담당 모집,넷마블네오,02/16(월) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48259026?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4500&sc=630,서울 구로구,신입
AI 개발 RM 경력직 수시채용,신한DS,01/31(토) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48247574?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4501&sc=630,서울 중구,경력
[미디어텍코리아] Wi-Fi Software Engineer (계약직 2년),미디어텍코리아㈜,02/26(목) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48495169?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4502&sc=630,경기 성남시,경력2년↑
임베디드 Software Application Engineer (신입),사우스칩 세미컨덕터코리아 유한회사,03/20(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48438391?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4503&sc=630,경기 용인시,신입
[미디어텍코리아] 카메라 소프트웨어 엔지니어,미디어텍코리아㈜,02/26(목) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48495186?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4504&sc=630,경기 성남시,경력4년↑
금융기관 빅데이터 플랫폼 데이터 운영인력 모집,에쓰오씨소프트㈜,02/26(목) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48305316?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4505&sc=630,서울 서대문구,경력3년↑
[분당] A기업 AI 데이터 사이언티스트  모집합니다,㈜아워콤,02/20(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48459633?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4506&sc=630,경기 성남시,경력10년↑
국내 생명보험회사 Server Admin (신입),㈜엠아이티마스,02/21(토) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48465091?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4507&sc=630,경기 용인시,신입
[IBK기업은행팀 / 웹케시 / 을지로] 기업은행팀 은행 프로그램 컨설턴트,㈜피엔에이링크,02/13(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48413173?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4508&sc=630,서울 중구 외 5,신입·경력
[시청역/금융] BO 운영 및 시스템 운영 담당자,㈜텐노드솔루션,02/21(토) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48463514?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4509&sc=630,서울 중구,경력2년↑
경력사원 상시채용(인재DB 등록) - 마케팅,BGF리테일,상시채용,https://www.jobkorea.co.kr/Recruit/GI_Read/48374287?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4510&sc=630,서울 강남구,경력
경력사원 상시채용(인재DB 등록) - 온라인,BGF리테일,상시채용,https://www.jobkorea.co.kr/Recruit/GI_Read/48374223?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4511&sc=630,서울 강남구,경력
각 부문별 정규직 채용,엠텍 마이크라텍 글로벌,01/31(토) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48368818?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4512&sc=630,경기 안산시 외 3,신입·경력
벧엘교회 전산직 채용 (정규직),벧엘교회,02/11(수) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48395799?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4513&sc=630,경기 고양시 외 10,경력무관
시스템 반도체 IP 개발 / 검증,코싸인온㈜,02/06(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48363470?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4514&sc=630,경기 하남시,경력무관
"플랫폼 서비스 디자인, 개발, 마케터 구인",㈜다운포우,02/27(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48311558?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4515&sc=630,서울 종로구,경력무관
2026년 상반기 넥슨네트웍스 판교센터 게임QA 채용연계형 인턴,㈜넥슨네트웍스,02/02(월) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48425772?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4516&sc=630,경기 성남시 외 2,신입
AI 어플리케이션 개발자 모집,㈜엘핀,02/17(화) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48260343?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4517&sc=630,서울 강서구,신입·경력1년↑
[웹젠크레빅스] 설정기획(경력),㈜웹젠,상시채용,https://www.jobkorea.co.kr/Recruit/GI_Read/48354704?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4518&sc=630,경기 성남시,경력3년↑
[강소기업] 쇼핑몰 운영.퍼블리싱 담당자(퍼스트몰/카페24),㈜신성씨앤에스,02/11(수) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48395236?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4519&sc=630,서울 금천구,경력3년↑
[웹에이전시] 웹퍼블리셔(반응형 웹코딩) 경력자 모집합니다.,㈜라온비엔피,02/08(일) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48384517?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4520&sc=630,인천 연수구,경력3년↑
임베디드 보안 SW 개발 (신입),페스카로,02/06(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48364231?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4521&sc=630,경기 수원시,신입
전자식기술교범,㈜뉴빛테크놀러지,02/15(일) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48424433?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4522&sc=630,경기 성남시,신입·경력1년↑
가상화 엔지니어,㈜클라우드시스템즈,02/22(일) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48292472?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4523&sc=630,서울 성동구,경력7년↑
(주)피타소프트 F/W팀  AI 개발자 채용,㈜피타소프트,03/05(목) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48451033?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4524&sc=630,경기 성남시,경력4년↑
일본 도쿄 현지 근무 / 소프트웨어 개발자 모집 (정규직) / 인터라인 직접,INTERLINE㈜,02/16(월) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48255121?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4525&sc=630,일본 도쿄,신입·경력1년↑
[실리콘투] IT 자산·네트워크 관리 담당자 채용,㈜실리콘투,03/28(토) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48490387?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4526&sc=630,경기 성남시,경력1년↑
자율주행 노지 자재 운반 이송로봇 제어 소프트웨어 (ROS2) 개발 모집,㈜모빌에이트,02/14(토) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48418099?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4527&sc=630,충남 아산시,신입·경력
하드웨어 개발 엔지니어(임베디드 설계/7년이상),㈜메디트,상시채용,https://www.jobkorea.co.kr/Recruit/GI_Read/48320571?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4528&sc=630,서울 영등포구,경력7년↑
[족보닷컴] 개발실 개발1팀  프론트엔드파트 웹 퍼블리셔 채용,교육지대㈜,02/07(토) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48374979?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4529&sc=630,서울 구로구,경력10년↑
[대기업] 차세대 구축 PL/SQL 배치 개발 채용(Oracle/PLSQL),㈜아이이에이,02/25(수) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48485840?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4530&sc=630,서울 영등포구,경력5년↑
인피닉 AI연구소 공간 데이터 분석가 채용(Spatial Scientist),㈜인피닉,03/09(월) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48377658?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4531&sc=630,서울 강남구,경력3년↑
머시닝사업부 채용,㈜쓰리포인트덴탈,03/03(화) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48334184?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4532&sc=630,대전 유성구,경력무관
3D프린터 제어 프로그램 개발 전문가 모십니다.,㈜캐리마,03/27(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48482708?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4533&sc=630,서울 강서구,신입·경력1년↑
[연구소 로봇] 전문연구요원 - 로봇 제어 / SW Engineer,㈜리브스메드,02/11(수) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48397851?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4534&sc=630,경기 성남시,신입·경력
설해원 전산IT 경력 채용 (사업확장충원),㈜새서울레저,상시채용,https://www.jobkorea.co.kr/Recruit/GI_Read/48388599?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4535&sc=630,강원 양양군,경력
정규직 IT인력 (공공기관 시스템 유지보수) 모집,㈜휴스텍아이씨티,02/04(수) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48342235?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4536&sc=630,충남 논산시,신입·경력3년↑
OA 유지보수 인력채용(경기 화성시),㈜유니디아,03/27(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48479439?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4537&sc=630,경기 화성시,경력1년↑
2026 기술지원부문 경력 채용,㈜명인이노,01/31(토) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48318497?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4538&sc=630,서울 금천구,경력4년↑
[강남지역]PC 및 주변기기 설치 & 유지보수 직원채용(정규직),㈜크레온유니티,03/22(일) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48459097?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4539&sc=630,서울 강남구,경력무관
시험기 전장설계/전기배선/속판/판넬/로컬배선,㈜타스코,02/01(일) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48331131?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4540&sc=630,경기 시흥시,경력
[Manpower]벤츠파이낸셜 IT 보안 운영지원팀 채용(12M/연장가능),(주)맨파워코리아,03/21(토) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48450920?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4541&sc=630,서울 중구,경력무관
유일에너테크(주) 선행개발1팀 경력 채용,유일에너테크㈜,02/22(일) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48474087?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4542&sc=630,경기 안성시,경력3년↑
(주)제이티 응용연구팀 전문연구요원(병역특례) 모집,㈜제이티,02/06(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48356363?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4543&sc=630,충남 천안시,경력무관
[범진전자] 멀티미디어연구소 회로개발팀 경력 채용 (면접비 지급),범진전자㈜,02/21(토) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48463745?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4544&sc=630,경기 수원시,경력8년↑
엔스텔정보통신(주) 하드웨어 개발(회로 설계 0명 / 임베디드 0명) 채용,엔스텔정보통신㈜,상시채용,https://www.jobkorea.co.kr/Recruit/GI_Read/48218809?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4545&sc=630,경기 성남시,경력3년↑
[BGF에코머티리얼즈] IT파트 경력사원 채용,㈜비지에프에코머티리얼즈,02/15(일) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48493849?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4546&sc=630,경기 화성시,경력3년↑
임베디드 리눅스/펌웨어 개발,㈜에스티선랩,02/13(금) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48410006?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4547&sc=630,서울 금천구,신입·경력
정보보안팀 정규직 채용,㈜위스텍,02/02(월) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48474870?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4548&sc=630,경기 군포시,경력4년↑
[한성자동차(주)/본사] IT운영 엔지니어 경력직 채용,제이앤씨㈜,상시채용,https://www.jobkorea.co.kr/Recruit/GI_Read/48462378?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4549&sc=630,서울 서초구,경력8년↑
연구소: Digital H/W 개발인력 모집,㈜센서뷰,02/22(일) 마감,https://www.jobkorea.co.kr/Recruit/GI_Read/48415152?Oem_Code=C1&logpath=1&stext=%EA%B0%9C%EB%B0%9C%EC%9E%90&listno=4550&sc=630,경기 화성시,경력5년↑
